links-href;Article;Name;Brand;Garantee;Opis;Characteris;Price;;Стабилизаторы
https://kremlinstore.ru/product/k-20ii/;16616;Штативная голова Sirui K-20II;Sirui;12 (мес.);Штативные головы Sirui серии KX изготовлены из качественных материалов на современном высокоточном оборудовании. Расстояние от шарнира до корпуса составляет всего 0,01 мм, благодаря чему вы можете настроить скорость движения. На ручке регулировки трения имеется шкала делений для более тонкой калибровки;Тип штативной головы: шаровая Основание головы: плоское Поворот: 360Жидкостное демпфирование: Нет Быстросъёмная площадка: Arca Swiss Особенности конструкции: дополнительное крепление 1/4\ Максимальная нагрузка: 25 кг Вес товара без упаковки: 430Габариты: 10138 мм Артикул производителя: K-20II Страна-производитель: Китай Гарантия: 12 (мес.) Вес: 586 г;6990;;Штативы
https://kremlinstore.ru/product/sirui-vh-10x/;16091;Штативная голова Sirui VH-10X;Sirui;12 (мес.);;Тип штативной головы: видеоголова Основание головы: плоское Наклон: 70Жидкостное демпфирование: Да Быстросъёмная площадка: VP-90 Максимальная нагрузка:кг Вес товара без упаковки: 1200Габариты: 365145130 мм Артикул производителя: VH-10X Страна-производитель: Китай Гарантия: 12 (мес.) Вес: 1900Имеет крепление: 1/4\, 3/8\;15990;;Штативы
https://kremlinstore.ru/product/sirui-va-5/;16088;Штативная голова Sirui VA-5;Sirui;12 (мес.);;Тип штативной головы: видеоголова Основание головы: плоское Наклон: 70Жидкостное демпфирование: Да Быстросъёмная площадка: Arca Swiss Максимальная нагрузка:кг Вес товара без упаковки: 600Габариты: 30012083 мм Артикул производителя: VA-5 Страна-производитель: Китай Гарантия: 12 (мес.) Вес: 790Имеет крепление: 1/4\, 3/8\;7990;;Штативы
https://kremlinstore.ru/product/sirui-k-20x/;16092;Штативная голова Sirui K-20X;Sirui;12 (мес.);Серия профессиональный штативных голов KX выделяется на фоне конкурентов высочайшим качеством материаловсборки, чего удалось добиться благодаря использованию передового оборудования. Благодаря шарнирному креплению вы можете установить камеру под любым, необходимым для съёмки углом,также снимать панорамирование на 360°;Тип штативной головы: шаровая Основание головы: плоское Поворот: 360Жидкостное демпфирование: Нет Быстросъёмная площадка: Arca Swiss Максимальная нагрузка: 25 кг Вес товара без упаковки: 430Габариты: 10138 мм Артикул производителя: K-20X Страна-производитель: Китай Гарантия: 12 (мес.) Вес: 570 г;7490;;Штативы
https://kremlinstore.ru/product/sirui-mt-20/;24623;Штативная голова Sirui MT-20;Sirui;12 (мес.);Крепкая головавысокой максимальной нагрузкой25 кг. Шарнир 38 ммрегулируемым зажимом позволяет установить оборудование под любым необходимым углом. Имеет панорамную платформувращением на 360°;Тип штативной головы: шаровая Основание головы: плоское Быстросъёмная площадка: Arca Swiss Максимальная нагрузка: 25 кг Материал: алюминий Артикул производителя: MT-20 Страна-производитель: Китай Гарантия: 12 (мес.) Вес: 350 г;8990;;Штативы
https://kremlinstore.ru/product/ulanzi-360-multifunctional-panoramic-metal-ballhead/;23969;Штативная голова Ulanzi U-120;Ulanzi;12 (мес.);Компактнаяфункциональная шаровая головамаксимальной нагрузкой20 кг. Особенная конструкция позволяет оперативно выбрать необходимое для работы положение установленного оборудования;Тип штативной головы: шаровая Основание головы: плоское Поворот: 360Быстросъёмная площадка: Arca Swiss Максимальная нагрузка:кг Материал: металл Габариты: 777050 мм Артикул производителя: 2351 Посадочное крепление: 1/4\ Страна-производитель: Китай Гарантия: 12 (мес.) Вес: 288Имеет крепление: 1/4\, Cold Shoe;3390;;Штативы
https://kremlinstore.ru/product/ulanzi-claw-quick-release-pan-ballhead/;23971;Штативная голова Ulanzi U-100;Ulanzi;12 (мес.);Функциональная шаровая головабоковым креплением для холодного башмака. Благодаря креплению можно дополнительно установить осветитель, микрофонлюбое другое оборудование. Имеется быстросъемная пластина Ulanzi CLAW для быстрой установки камеры;Тип штативной головы: шаровая Основание головы: плоское Поворот: 360Наклон: 90Жидкостное демпфирование: Нет Быстросъёмная площадка: Ulanzi CLAW Максимальная нагрузка: 20 кг Вес товара без упаковки: 192Материал: алюминий Габариты: 753838 мм Артикул производителя: 2305 Посадочное крепление: 1/4\ Страна-производитель: Китай Гарантия: 12 (мес.) Вес: 309Имеет крепление: 1/4\, 3/8\, Cold Shoe;2990;;Штативы
https://kremlinstore.ru/product/k-30ii/;16617;Штативная голова Sirui K-30II;Sirui;12 (мес.);Штативные головы Sirui серии KX изготовлены из качественных материалов на современном высокоточном оборудовании. Расстояние от шарнира до корпуса составляет всего 0,01 мм, благодаря чему вы можете настроить скорость движения. На ручке регулировки трения имеется шкала делений для более тонкой калибровки;Тип штативной головы: шаровая Основание головы: плоское Поворот: 360Жидкостное демпфирование: Нет Быстросъёмная площадка: Arca Swiss Особенности конструкции: дополнительное крепление 1/4\ Максимальная нагрузка: 30 кг Вес товара без упаковки: 550Габариты: 10944 мм Артикул производителя: K-30II Страна-производитель: Китай Гарантия: 12 (мес.) Вес: 751Основание штатива: плоское;7990;;Штативы
https://kremlinstore.ru/product/sirui-ph-10/;21549;Штативная голова Sirui PH-10 Gimbal Head;Sirui;12 (мес.);Штативная голова специфической конструкции разработана специально для работымассивными телеобъективамитяжелыми камерами. Система кронштейнов, напоминающая стабилизатор, позволяет сделать установленное оборудование практически невесомым, благодаря чему будет проще прицеливаться. Плюс ко всему данный вид головы исключает опрокидывание камеры, как это бываетшаровыми моделями;Тип штативной головы: наклонная Основание головы: плоское Поворот: 360Наклон: 150Жидкостное демпфирование: Нет Быстросъёмная площадка: Arca Swiss Максимальная нагрузка: 15 кг Вес товара без упаковки: 980Материал: карбон Габариты: 20817270 мм Артикул производителя: PH-10 Страна-производитель: Китай Гарантия: 12 (мес.) Вес: 1572Имеет крепление: 1/4\, 3/8\;14990;;Штативы
https://kremlinstore.ru/product/ulanzi-dual-cold-shoe-ballhead/;20369;Шаровая голова Ulanzi U-60холодными башмаками;Ulanzi;12 (мес.);Шаровая головадвумя креплениями типа холодный башмак для установки дополнительного оборудования на камеру или систему риг. Одно из креплений расположилось на шарнире, что позволяет регулировать его положение;Основание головы: плоское Максимальная нагрузка:кг Материал: алюминий, нержавеющая сталь Артикул производителя: 2046 Страна-производитель: Китай Гарантия: 12 (мес.) Вес: 104Тип крепления: крепление Имеет крепление: 1/4\, Cold Shoe;1501;;Штативы
https://kremlinstore.ru/product/manfrotto-mvh500ah-videogolovka/;16453;Штативная голова Manfrotto MVH500AH;Manfrotto;12 (мес.);Профессиональная жидкостная голова от Manfrotto пришла на смену хорошо зарекомендовавшей себя модели Manfrotto 701HDV. Новинка отличается усовершенствованной системой гидравлического демпфирования,регулировкой. Противовес составляет 2,4 кг, но при этом голова способна работать5 кг полезной нагрузки. Плоское основание позволяет ставить её на гибридныетрадиционные штативы, моноподы, слайдерыиное оборудование;Тип штативной головы: видеоголова Основание головы: плоское Поворот: 360Наклон: 160Жидкостное демпфирование: Да Быстросъёмная площадка: Manfrotto 500PLONG Максимальная нагрузка:кг Вес товара без упаковки: 900Материал: алюминий Артикул производителя: MVH500AH Страна-производитель: Китай Гарантия: 12 (мес.) Вес: 1602Основание штатива: плоское;20990;;Штативы
https://kremlinstore.ru/product/ulanzi-2235/;21852;Штативная голова Ulanzi U-80L Arca Swiss;Ulanzi;12 (мес.);"Компактная штативная голова, которая обеспечивает точное и плавное позиционирование камеры. Представленная модель способна выдерживать нагрузку до 10 кг";Тип штативной головы: шаровая Основание головы: плоское Жидкостное демпфирование: Нет Быстросъёмная площадка: Arca Swiss Максимальная нагрузка: 10 кг Вес товара без упаковки: 111Материал: алюминий, нержавеющая сталь Артикул производителя: 2235 Посадочное крепление: 1/4\ Страна-производитель: Китай Гарантия: 12 (мес.) Вес: 143Имеет крепление: 1/4\, Cold Shoe;1790;;Штативы
https://kremlinstore.ru/product/yongnuo-yn360g/;25537;Моторизованный держатель YongNuo YN360Gфункцией слежения;YongNuo;12 (мес.);Функциональный держатель для небольшой камеры или смартфонамотором. Устройство поддерживает вертикальнуюгоризонтальную съемку;Гарантия: 12 (мес.) Особенности конструкции: встроенная камера, мотор Максимальная нагрузка: 1000Материал: металл, пластик Габариты: 107107193 мм Вес товара без упаковки: 507Артикул производителя: YN360G Питание: встроенный аккумулятор Страна-производитель: Китай Вес: 516Имеет крепление: 1/4\ Поворот: 360 °;5490;;Штативы
https://kremlinstore.ru/product/sirui-k-30x/;16093;Штативная голова Sirui K-30X;Sirui;12 (мес.);Серия профессиональный штативных голов KX выделяется на фоне конкурентов высочайшим качеством материаловсборки, чего удалось добиться благодаря использованию передового оборудования. Благодаря шарнирному креплению вы можете установить камеру под любым, необходимым для съёмки углом,также снимать панорамирование на 360°;Тип штативной головы: шаровая Основание головы: плоское Поворот: 360Жидкостное демпфирование: Нет Быстросъёмная площадка: Arca Swiss Максимальная нагрузка: 30 кг Вес товара без упаковки: 550Габариты: 10944 мм Артикул производителя: K-30X Страна-производитель: Китай Гарантия: 12 (мес.) Вес: 730Основание штатива: плоское;6990;;Штативы
https://kremlinstore.ru/product/smallrig-ball-head-mount-2796/;22139;Штативная голова SmallRig 2796;SmallRig;12 (мес.);Шаровая голова для штативовсистем риг. Конструкция способна выдерживать нагрузку до 3.5 кг;Снятпроизводства: Да Основание головы: плоское Поворот: 360Наклон: 130Максимальная нагрузка: 3.5 кг Вес товара без упаковки: 68Материал: алюминий, силикон Габариты: 46.633.162.1 мм Артикул производителя: 2796 Страна-производитель: Китай Гарантия: 12 (мес.) Вес: 200Имеет крепление: 1/4\;1979;;Штативы
https://kremlinstore.ru/product/golova-video-manfrotto-128lp-alyum-chernyy/;21767;Штативная голова Manfrotto Mini;Manfrotto;12 (мес.);Миниатюрная штативная головка для легких видеокамер. Ключевой особенностью модели является наличие специальной рукоятки для панорамирования. Представленное устройство способно выдерживать нагрузку докг.ее преимуществам относится возможность плавного гидравлического движенияпоследующей фиксацией по горизонталивертикали;Тип штативной головы: видеоголова Основание головы: плоское Поворот: 360Наклон: 90Жидкостное демпфирование: Нет Максимальная нагрузка:кг Вес товара без упаковки: 990Артикул производителя: 128LP Страна-производитель: Китай Гарантия: 12 (мес.) Вес: 1015 г;6300;;Штативы
https://kremlinstore.ru/product/golova-video-manfrotto-700rc2-alyum-chernyy/;21769;Штативная голова Manfrotto 700RC2;Manfrotto;12 (мес.);Компактная штативная видеоголова оснащена рукояткой панорамирования фиксированной длинымягкой ручкой. Устройство имеет возможность поворота камеры на 360°наклонапределах +90° -75°.его помощью вы сможете получить плавное панорамированиепрекрасный контроль над углами наклона;Тип штативной головы: видеоголова Основание головы: плоское Поворот: 360Наклон: 90Жидкостное демпфирование: Нет Быстросъёмная площадка: Manfrotto 200PL-14 Максимальная нагрузка: 2.5 кг Вес товара без упаковки: 700Материал: алюминий Артикул производителя: 700RC2 Страна-производитель: Китай Гарантия: 12 (мес.) Вес: 720 г;7390;;Штативы
https://kremlinstore.ru/product/zeapon-pons-motorized-pan-head/;24830;Моторизованная голова Zeapon PONS;ZEAPON;;Слайдер серии Microот Zeapon быстро приобрел заслуженную популярность. Потрясающему устройству не хватало только соответствующей по качествуудобству моторизованной головы. PONS стал идеальным продолжением философии компании, как мощное, функциональноепрактичное устройство по доступной цене;Вертикальная нагрузка:кг Горизонтальная нагрузка: 50 кг Дополнительные функции: управление через приложение Особенности конструкции: адаптер NP-F Минимальная скорость: 4°/сек Максимальная скорость: 13°/сек Материал: алюминий, поликарбонат Габариты: 948570 мм Вход: 5В/2А Артикул производителя: PS-E1 Питание: сетевой адаптер, NP-F Страна-производитель: Китай Вес: 970 г;16990;;Штативы
https://kremlinstore.ru/product/myt802/;24080;Штативная голова Miliboo MYT802;Miliboo;12 (мес.);Профессиональная шаровая голова для видеоштативов способна справитьсянагрузкой докг. Голова может вращаться на 360°наклоняться от -70° до 90°;Тип штативной головы: видеоголова Основание головы: чаша 75 мм Поворот: 360Наклон: 160Жидкостное демпфирование: Да Быстросъёмная площадка: есть Особенности конструкции: дополнительное крепление 3/8\ Максимальная нагрузка:кг Вес товара без упаковки: 1450Материал: алюминий Артикул производителя: MYT802 Страна-производитель: Китай Гарантия: 12 (мес.) Вес: 1696Имеет крепление: 1/4\, 3/8\;7990;;Штативы
https://kremlinstore.ru/product/rx-75b/;16619;Адаптер для штатива Sirui RX-75B;Sirui;12 (мес.);Специальный адаптер для установки штативной головыплоским основанием на штативчашей диаметром 75 мм. Приспособление сделано из авиационного сплава алюминия, что гарантирует высокую прочностьнадежность;Основание головы: чаша 75 мм Максимальная нагрузка: 18 кг Вес товара без упаковки: 400Габариты: 9292205 мм Артикул производителя: RX-75B Страна-производитель: Китай Гарантия: 12 (мес.) Вес: 615 г;3490;;Штативы
https://kremlinstore.ru/product/golova-video-manfrotto-128rc-alyum-chernyy/;21768;Штативная голова Manfrotto 128RC;Manfrotto;12 (мес.);Профессиональная жидкостная головаручкой панорамированиябыстросъемной штативной площадкой. Ключевой особенностью модели является плавное гидравлическое движениевозможностью фиксации по горизонталивертикали. Представленная модель предназначена для быстрой установки камер. Верхняя часть конструкции имеет прорезиненное основание, обеспечивающее мягкуюбережную фиксацию;Тип штативной головы: видеоголова Основание головы: плоское Поворот: 360Наклон: 60Жидкостное демпфирование: Да Быстросъёмная площадка: Manfrotto 200PL Максимальная нагрузка:кг Вес товара без упаковки: 1000Материал: алюминий Габариты: 11513734 мм Артикул производителя: 128RC Страна-производитель: Китай Гарантия: 12 (мес.) Вес: 955 г;13380;;Штативы
https://kremlinstore.ru/product/k-40x/;16613;Штативная голова Sirui K-40X;Sirui;12 (мес.);Штативные головы Sirui серии KX изготовлены из качественных материалов на современном высокоточном оборудовании. Расстояние от шарнира до корпуса составляет всего 0,01 мм, благодаря чему вы можете настроить скорость движения. На ручке регулировки трения имеется шкала делений для более тонкой калибровки;Тип штативной головы: шаровая Основание головы: плоское Поворот: 360Жидкостное демпфирование: Нет Быстросъёмная площадка: Arca Swiss Особенности конструкции: дополнительное крепление 1/4\ Максимальная нагрузка: 35 кг Вес товара без упаковки: 800Габариты: 12454 мм Артикул производителя: K-40X Страна-производитель: Китай Гарантия: 12 (мес.) Вес: 1000Основание штатива: плоское;8990;;Штативы
https://kremlinstore.ru/product/sirui-vh-10/;16089;Штативная голова Sirui VH-10;Sirui;12 (мес.);;Тип штативной головы: видеоголова Основание головы: плоское Наклон: 70Жидкостное демпфирование: Да Быстросъёмная площадка: VP-90 Максимальная нагрузка:кг Вес товара без упаковки: 1500Габариты: 37014596 мм Артикул производителя: VH-10 Страна-производитель: Китай Гарантия: 12 (мес.) Вес: 1450Основание штатива: плоское;9990;;Штативы
https://kremlinstore.ru/product/le-60/;16618;Выравнивающая площадка Sirui LE-60;Sirui;12 (мес.);Выравнивающая площадка применяется на штативах без собственных механизмов выравниванияпозволяет задать правильный угол для установленного оборудования.отличие от моделей других производителей,Sirui LE-60 используется не три отдельных ноги,одна регулируемая чаша. Для настройки уровня необходимо лишь ослабить зажим, выбрать положениезакрутить ручку обратно;Основание головы: плоское Поворот: 360Наклон: 15Жидкостное демпфирование: Нет Максимальная нагрузка: 30 кг Вес товара без упаковки: 290Габариты: 446060 мм Артикул производителя: LE-60 Посадочное крепление: 3/8\ Страна-производитель: Китай Гарантия: 12 (мес.) Вес: 353Имеет крепление: 1/4\, 3/8\;5990;;Штативы
https://kremlinstore.ru/product/ha-77/;16611;Наклонная колонна Sirui HA-77;Sirui;12 (мес.);Телескопическая удочка позволяет снимать под нестандартным ракурсом, для которого требуется вынос камеры за пределы центра штатива. Приспособление незаменимо при предметноймакросъёмке,также позволит реализовать ваши творческие идеи;Тип штативной головы: наклонная колонна Основание головы: плоское Наклон: 90Поворот: 360Минимальная высота: 500 мм Максимальная высота: 770 мм Максимальная нагрузка:кг Вес товара без упаковки: 1200Артикул производителя: HA-77 Материал: алюминий Посадочное крепление: 3/8\ Страна-производитель: Китай Гарантия: 12 (мес.) Вес: 1630Имеет крепление: 1/4\, 3/8\;9490;;Штативы
https://kremlinstore.ru/product/fd-01/;16614;Штативная голова Sirui FD-01 четырёхосевая;Sirui;12 (мес.);Штативная голова необычной конструкции позволяет установить камеру под любым углом,также сниматьнеобычных ракурсовпроходов благодаря сразу четырём подвижным осям. Основаниеверхняя площадка разворачиваются на полные 360° градусов, нижнее плечо имеет диапазон 180° наклона,верхнее 145°,возможностью фиксирования позиции;Тип штативной головы: 4х осевая Основание головы: плоское Поворот: 360Наклон: 55Жидкостное демпфирование: Нет Быстросъёмная площадка: Arca Swiss Максимальная нагрузка: 10 кг Вес товара без упаковки: 770Артикул производителя: FD-01 Страна-производитель: Китай Гарантия: 12 (мес.) Вес: 993Основание штатива: плоское;10490;;Штативы
https://kremlinstore.ru/product/k-10ii/;16615;Штативная голова Sirui K-10II;Sirui;12 (мес.);Штативные головы Sirui серии KX изготовлены из качественных материалов на современном высокоточном оборудовании. Расстояние от шарнира до корпуса составляет всего 0,01 мм, благодаря чему вы можете настроить скорость движения. На ручке регулировки трения имеется шкала делений для более тонкой калибровки;Тип штативной головы: шаровая Основание головы: плоское Поворот: 360Жидкостное демпфирование: Нет Быстросъёмная площадка: Arca Swiss Особенности конструкции: дополнительное крепление 1/4\ Максимальная нагрузка: 20 кг Вес товара без упаковки: 390Габариты: 9633 мм Артикул производителя: K-10II Страна-производитель: Китай Гарантия: 12 (мес.) Вес: 530 г;6490;;Штативы
https://kremlinstore.ru/product/zeapon-pons-pt-motorized-pan-head/;24831;Моторизованная голова Zeapon PONS PT;ZEAPON;;Слайдер серии Microот Zeapon быстро приобрел заслуженную популярность. Потрясающему устройству не хватало только соответствующей по качествуудобству моторизованной головы. PONS стал идеальным продолжением философии компании, как мощное, функциональноепрактичное устройство по доступной цене;Вертикальная нагрузка:кг Горизонтальная нагрузка: 50 кг Дополнительные функции: управление через приложение Особенности конструкции: адаптер NP-F Минимальная скорость: 4°/сек Максимальная скорость: 13°/сек Материал: алюминий, поликарбонат Габариты: 948570 мм Вес товара без упаковки: 2140Вход: 5В/2А Артикул производителя: PD-E1 Питание: сетевой адаптер, NP-F Страна-производитель: Китай Вес: 2290Посадочное крепление: 1/4\, 3/8\;41990;;Штативы
https://kremlinstore.ru/product/miliboo-carbon-fiber-monopod-withhout-head/;24069;Монопод Miliboo MTT705BSWH;Miliboo;12 (мес.);Профессиональный монопод из углепластикатолщиной стенки1.2мм, что позволяет достигнуть максимальной нагрузки10 кг, при собственном весе менее килограмма. Модель отлично подойдет для работывидеоголовоймассивными камерами;Тип штативной головы: \отсутствует\ Количество секций:Минимальная высота: 680 мм Максимальная высота: 1840 мм Длинасложенном положении: 680 мм Максимальная нагрузка: 10 кг Вес товара без упаковки: 930Материал: карбон Артикул производителя: MTT705BSWH Тип замка ног: клипсовый Страна-производитель: Китай Гарантия: 12 (мес.) Вес: 2227 г;7490;;Штативы
https://kremlinstore.ru/product/mqb/;24071;Монопод Miliboo MQBголовой MUF;Miliboo;12 (мес.);Эргономичный, компактный монопод, который регулируется по высоте от 62 до 145 см. Предназначен для небольших DSLR камер весом докг. Представленный монопод оснащен шаровой головкой, что позволяет изменять угол наклона,специальной ручкой для удобства корректировки позиционирования;Тип штативной головы: видеоголова Основание головы: плоское Жидкостное демпфирование: Да Наклон: 90Поворот: 360Вес головы: 580Количество секций:Посадочное крепление: 1/4\ Минимальная высота: 620 мм Максимальная высота: 1450 мм Длинасложенном положении: 620 мм Максимальная нагрузка:кг Максимальная нагрузка головы:кг Вес товара без упаковки: 1200Материал: карбон Артикул производителя: MQB Тип замка ног: зажим Страна-производитель: Китай Гарантия: 12 (мес.) Вес: 2165Диаметр трубы: 15.5 м;8990;;Штативы
https://kremlinstore.ru/product/miliboo-monopod-base/;24076;Тренога Miliboo MJZ01S для монопода;Miliboo;12 (мес.);Напольная тренога для моноподакреплением 3/8. Имеет встроенную шарнирную конструкцию, что позволяет вращать установленную конструкцию на 360°наклонять до 90°;Длинасложенном положении: 135 мм Вес товара без упаковки: 410Артикул производителя: MJZ01S Материал: алюминий, АБС пластик Совместимость: Miliboo MTT704A, MTT704В, MTT705A, MTT705B Страна-производитель: Китай Гарантия: 12 (мес.) Вес: 552 г;3468;;Штативы
https://kremlinstore.ru/product/sirui-ep-224s/;16058;Монопод Sirui EP-224S;Sirui;12 (мес.);Профессиональный монопод Sirui EP-224S имеет 4-х секционную конструкцию выполненную из карбонамаксимальной высотой 1,6 м. При помощи специального приспособленияоснования вы можете регулировать угол наклона от 0° до 20°. Также,моноподе предусмотрена жидкостная амортизация для более плавной работымассивным оборудованием. Также,этой модели применена запатентованная технология панорамирования от Sirui, благодаря чему вся конструкция способна развернуться на 360°;Тип штативной головы: \отсутствует\ Количество секций:Минимальная высота: 610 мм Максимальная высота: 1600 мм Длинасложенном положении: 610 мм Максимальная нагрузка:кг Вес товара без упаковки: 1000Материал: карбон Артикул производителя: EP-224S Страна-производитель: Китай Гарантия: 12 (мес.) Вес: 1970 г;9990;;Штативы
https://kremlinstore.ru/product/elektronnyy-stabilizator-zhiyun-crane-2s--c020113int-operatorskaya-shtanga-monopod-manfrotto-gimboom-fast-mvgbf-cf/;23428;Набор Zhiyun Crane 2SManfrotto Fast GimBoom;Zhiyun;12 (мес.);От Manfrotto предназначен повысить удобствокомфорт съёмки. Он может быть использован как удлиняющая ручка или напольный монопод, что позволит снять нагрузкуруксделать движение камеры еще более плавным.сложенном состоянии всего 51 см, но способен вырасти до 115 см,максимальной нагрузкой до 6.5 кг! Конструкция из карбона легка, но невероятно прочна;Артикул производителя: A01822 Страна-производитель: Китай Гарантия: 12 (мес.) Вес: 4280 г;57990;;Штативы
https://kremlinstore.ru/product/sirui-p-324sr/;16064;Монопод Sirui P-324SR;Sirui;12 (мес.);;Тип штативной головы: \отсутствует\ Количество секций:Минимальная высота: 720 мм Максимальная высота: 1750 мм Длинасложенном положении: 720 мм Максимальная нагрузка: 10 кг Вес товара без упаковки: 1500Материал: карбон Артикул производителя: P-324SR Страна-производитель: Китай Гарантия: 12 (мес.) Вес: 2770 г;12990;;Штативы
https://kremlinstore.ru/product/sirui-ep-204sva-5/;16056;Монопод Sirui EP-204Sголовой VA-5;Sirui;12 (мес.);;Тип штативной головы: видеоголова Количество секций:Минимальная высота: 610 мм Максимальная высота: 1600 мм Максимальная нагрузка:кг Максимальная нагрузка головы:кг Вес товара без упаковки: 1100Быстросъёмная площадка: Arca Swiss Материал: алюминий Артикул производителя: EP-204S+VA-5 Страна-производитель: Китай Гарантия: 12 (мес.) Вес: 2650 г;15990;;Штативы
https://kremlinstore.ru/product/sirui-p-326sr/;16065;Монопод Sirui P-326SR;Sirui;12 (мес.);Серия моноподов P-SR отличается усиленной треногой,возможностью отделить её,использовать как мини штатив, подходящий даже для крупных камер. При работе без ножек, вы сможете использовать P-326SR как стандартный моноподрезиновым наконечником или шипом. Конструкция из карбона имеетсекциймаксимальной высотой 1,5 м. Специальный регулируемый блокоснования позволяет устанавливать угол наклона от 0° до 20°. Также,этой модели применена запатентованная технология панорамирования от Sirui, благодаря чему вся конструкция способна развернуться на 360°;Тип штативной головы: \отсутствует\ Количество секций:Минимальная высота: 610 мм Максимальная высота: 1500 мм Длинасложенном положении: 610 мм Максимальная нагрузка:кг Вес товара без упаковки: 1500Материал: карбон Артикул производителя: P-326SR Страна-производитель: Китай Гарантия: 12 (мес.) Вес: 2780 г;15990;;Штативы
https://kremlinstore.ru/product/nogi-manfrotto-cfsskit/;25510;Ноги Manfrotto CFSSKIT;Manfrotto;12 (мес.);НожкиPod для креплениямоноподу Manfrotto GimBoom.сложенном виде габариты этих ножек не превосходят габариты монопода, поэтому их легко переносить уже установленными, но при этом они обеспечивают ему высокую устойчивостьраскрытом состоянии;Артикул производителя: MVGBF-CFSSKIT Страна-производитель: Китай Гарантия: 12 (мес.) Вес:г;8090;;Штативы
https://kremlinstore.ru/product/derzhatel-greenbean-gb-h05/;26134;Монопод GreenBean GB-H05;GreenBean;12 (мес.);Трехсекционный монопод для удерживания различного студийного оборудования весом не болеекг. Длина регулируется от 50 до 125 см. Используется чаще всего на съемочной площадкеслучае, когда оборудование требуется разместить вблизи снимаемого объекта без присутствия ассистентакадре;Максимальная высота: 1240 мм Длинасложенном положении: 500 мм Максимальная нагрузка: 2000Вес товара без упаковки: 430Материал: алюминий, АБС пластик, неопрен Артикул производителя: 27666 Страна-производитель: Китай Крепление1/4\, 5/8\ Гарантия: 12 (мес.) Вес: 577 г;883;;Штативы
https://kremlinstore.ru/product/26703/;26703;Адаптер для монопода Sirui P-36;Sirui;12 (мес.);Адаптер для установки монопода P-306/P-326 на треногу от монопода P-325FS/P-325FL. Имеет максимальную нагрузку10кг;Гарантия: 12 (мес.) Максимальная нагрузка: 10 кг Вес товара без упаковки: 160Артикул производителя: P-36 Страна-производитель: Китай Вес: 193 г;790;;Штативы
https://kremlinstore.ru/product/26704/;26704;Адаптер для монопода Sirui P-36 Kit;Sirui;12 (мес.);Комплект из адаптера для монопода  P-306/P-326напольной треноги, дополняющей конструкцию постоянной опорой;Гарантия: 12 (мес.) Максимальная нагрузка: 10 кг Максимальная высота: 298 мм Вес товара без упаковки: 770Артикул производителя: P-36 Kit Страна-производитель: Китай Вес: 951 г;8490;;Штативы
https://kremlinstore.ru/product/26705/;26705;Монопод Sirui P-325FL;Sirui;12 (мес.);Новая модель 5ти секционного моноподаобновленным функционалом. Конструкция из углеродного волокна позволила снизить вес на 21%сравненииранними моделями Sirui;Тип штативной головы: \отсутствует\ Наклон: 36Поворот: 360Количество секций:Минимальная высота: 630 мм Максимальная высота: 1700 мм Длинасложенном положении: 515 мм Максимальная нагрузка: 10 кг Вес товара без упаковки: 1200Быстросъёмная площадка: есть Температурный диапазон: -40°/+100° Материал: карбон Артикул производителя: P-325FL Тип замка ног: зажим Страна-производитель: Китай Гарантия: 12 (мес.) Вес: 1825 г;15990;;Штативы
